soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean
27-1023,Floral designers,43.8,41.2,-5.9,5.1,36120.0,High school diploma or equivalent,44.4,35.1,-21.0,3.8,both_vintages,15.1,-0.2718452,0.0666666666666666,0.1999999999999999,0.3333333333333333,0.1,0.2666666666666666,0.4333333333333333,0.0,15.0,4.149333333333334,0.0,0.06666666666666667,0.2,0.3333333333333333
27-1024,Graphic designers,265.9,271.5,2.1,20.0,61300.0,Bachelor's degree,265.0,271.8,2.6,24.8,both_vintages,-0.5,0.7156958,0.0,0.5,1.0,0.0,0.4107142857142857,0.8214285714285714,0.3672,19.0,4.057894736842105,0.11010274887124111,0.0,0.5,1.0
27-1025,Interior designers,87.1,89.9,3.2,7.8,63490.0,Bachelor's degree,93.3,94.2,0.9,8.2,both_vintages,2.3000000000000003,1.12168,0.0,0.5,1.0,0.1379310344827586,0.3620689655172414,0.5862068965517241,0.0,16.0,4.15,0.0123249345751388,0.0,0.5,1.0
27-1026,Merchandise displayers and window trimmers,193.0,199.3,3.2,20.8,37350.0,High school diploma or equivalent,161.6,169.1,4.6,20.1,both_vintages,-1.3999999999999995,-1.001413,0.0,0.3048780487804878,0.6097560975609756,0.0975609756097561,0.2682926829268293,0.4390243902439024,0.0,24.0,3.84375,0.0051353894063079,0.0,0.2916666666666667,0.5833333333333334
27-1027,Set and exhibit designers,31.3,32.0,2.3,2.5,66280.0,Bachelor's degree,27.0,28.5,5.2,2.7,both_vintages,-2.9000000000000004,-0.0519323,0.0,0.3913043478260869,0.7826086956521738,0.1521739130434782,0.358695652173913,0.5652173913043478,0.0,27.0,3.9125925925925924,0.0,0.0,0.37037037037037035,0.7407407407407407
27-1029,"Designers, all other",28.6,29.2,2.0,2.2,66220.0,Bachelor's degree,42.9,43.9,2.4,4.0,both_vintages,-0.3999999999999999,,,,,,,,,,,,,,
27-2011,Actors,57.0,57.1,0.3,6.3,,"Some college, no degree",50.6,54.7,8.2,7.0,both_vintages,-7.8999999999999995,0.1590935,0.15625,0.1875,0.21875,0.125,0.15625,0.1875,0.1011,18.0,3.9305555555555554,1.0429975884211344,0.16666666666666666,0.19444444444444445,0.2222222222222222
27-2012,Producers and directors,167.0,175.2,4.9,12.8,83480.0,Bachelor's degree,166.2,178.9,7.7,17.5,both_vintages,-2.8,0.9388108,0.09383524277141297,0.4695853791598472,0.8453355155482816,0.2176759410801964,0.4369885433715221,0.6563011456628478,0.092,83.0,3.8369999999999997,0.1667974479168797,0.12048192771084337,0.46987951807228917,0.8192771084337349
27-2021,Athletes and sports competitors,19.1,20.2,5.5,2.1,62360.0,No formal educational credential,15.8,21.5,35.7,2.9,both_vintages,-30.200000000000003,-1.814336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.9311111111111114,0.0,0.0,0.0,0.0
27-2022,Coaches and scouts,306.5,326.0,6.4,41.8,45920.0,Bachelor's degree,244.3,293.1,20.0,39.9,both_vintages,-13.6,0.1168668,0.0666666666666666,0.3,0.5333333333333333,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.0,27.0,4.0381481481481485,0.0192063563795913,0.07407407407407407,0.3148148148148148,0.5555555555555556
27-2023,"Umpires, referees, and other sports officials",19.3,20.4,5.7,4.6,38820.0,High school diploma or equivalent,13.2,17.4,31.7,3.6,both_vintages,-26.0,-0.0325617,0.2499999999999999,0.3125,0.375,0.125,0.1666666666666666,0.2083333333333333,0.0,16.0,4.23,0.0018487401862708,0.25,0.34375,0.4375
27-2031,Dancers,12.3,12.9,4.5,1.8,,No formal educational credential,6.2,7.7,24.5,1.3,both_vintages,-20.0,-2.669758,0.0,0.0208333333333333,0.0416666666666666,0.0,0.0416666666666666,0.0833333333333333,0.0,14.0,3.994285714285714,0.0,0.0,0.03571428571428571,0.07142857142857142
27-2032,Choreographers,4.6,4.9,6.1,0.7,55600.0,High school diploma or equivalent,6.3,8.1,29.7,1.4,both_vintages,-23.6,-1.575769,0.0571428571428571,0.2714285714285714,0.4857142857142857,0.1428571428571428,0.1714285714285714,0.2,0.0801,18.0,3.8905555555555558,0.08452850962782779,0.05555555555555555,0.2777777777777778,0.5
27-2041,Music directors and composers,47.3,47.2,-0.3,4.3,63670.0,Bachelor's degree,55.8,58.5,4.9,5.8,both_vintages,-5.2,0.8829641,0.5263157894736842,0.7105263157894737,0.894736842105263,0.175438596491228,0.2807017543859649,0.3859649122807017,0.0368,30.0,3.927857142857143,0.0486834915717984,0.5,0.7,0.9
27-2042,Musicians and singers,169.8,171.6,1.1,19.4,,No formal educational credential,151.3,157.7,4.2,20.8,both_vintages,-3.1,-0.0040058,0.2448979591836734,0.4081632653061224,0.5714285714285714,0.1020408163265306,0.1326530612244897,0.1632653061224489,0.0,29.0,3.903703703703704,0.0494024460886817,0.27586206896551724,0.43103448275862066,0.5862068965517241
27-2091,"Disc jockeys, except radio",15.4,16.0,3.8,1.5,,High school diploma or equivalent,15.3,16.4,7.2,1.4,both_vintages,-3.4000000000000004,,0.4210526315789473,0.5263157894736842,0.631578947368421,0.1578947368421052,0.3684210526315789,0.5789473684210527,,19.0,,0.0,0.42105263157894735,0.5263157894736842,0.631578947368421
27-2099,"Entertainers and performers, sports and related workers, all other",35.8,38.0,6.0,4.4,,No formal educational credential,33.5,39.9,19.0,4.7,both_vintages,-13.0,,,,,,,,,,,,,,
27-3011,Broadcast announcers and radio disc jockeys,24.1,22.8,-5.5,2.3,45680.0,Bachelor's degree,25.0,22.2,-11.4,2.1,both_vintages,5.9,0.8493547,0.4,0.65,0.9,0.475,0.5375,0.6000000000000001,0.0634,24.0,3.9270833333333335,0.0185901096508343,0.4166666666666667,0.6666666666666666,0.9166666666666666
27-3023,"News analysts, reporters, and journalists",49.3,47.4,-3.9,4.1,60280.0,Bachelor's degree,47.1,43.1,-8.6,4.9,both_vintages,4.699999999999999,,0.3,0.65,1.0,0.4333333333333333,0.6333333333333333,0.8333333333333334,0.2098,30.0,4.088333333333333,0.0810364448315385,0.3,0.65,1.0
27-3031,Public relations specialists,315.9,331.0,4.8,27.6,69780.0,Bachelor's degree,276.8,299.2,8.1,27.4,both_vintages,-3.3,1.284927,0.2424242424242424,0.5909090909090909,0.9393939393939394,0.6363636363636364,0.7878787878787878,0.9393939393939394,0.453,18.0,3.8449999999999998,0.3563960247977681,0.2222222222222222,0.5833333333333334,0.9444444444444444
27-3041,Editors,115.8,116.5,0.6,9.8,75260.0,Bachelor's degree,108.4,102.9,-5.1,10.2,both_vintages,5.699999999999999,1.128221,0.3529411764705882,0.6470588235294118,0.9411764705882352,0.5294117647058824,0.6470588235294118,0.7647058823529411,0.246,21.0,3.9147619047619044,0.783455007826333,0.3333333333333333,0.6428571428571429,0.9523809523809523
27-3042,Technical writers,56.4,56.9,0.9,4.5,91670.0,Bachelor's degree,55.4,58.4,5.5,5.4,both_vintages,-4.6,1.184001,0.4666666666666667,0.7,0.9333333333333332,0.3333333333333333,0.6333333333333333,0.9333333333333332,0.4747,15.0,3.8986666666666663,1.3527642774096273,0.4666666666666667,0.7,0.9333333333333333
27-3043,Writers and authors,135.4,140.3,3.6,13.4,72270.0,Bachelor's degree,142.8,148.7,4.1,15.2,both_vintages,-0.49999999999999956,0.9879274,0.8098290598290598,0.8771367521367521,0.9444444444444444,0.641025641025641,0.7742165242165242,0.9074074074074074,0.2462,36.0,3.9904166666666665,0.7783196184200244,0.8055555555555556,0.875,0.9444444444444444
27-3091,Interpreters and translators,75.3,76.6,1.7,6.9,59440.0,Bachelor's degree,69.4,83.4,20.2,9.2,both_vintages,-18.5,1.111319,0.88,0.88,0.88,0.8,0.84,0.88,0.4304,17.0,4.187647058823529,0.8918117242994296,0.8823529411764706,0.8823529411764706,0.8823529411764706
27-3092,Court reporters and simultaneous captioners,17.7,17.7,-0.3,1.7,67310.0,Postsecondary nondegree award,18.5,18.7,1.4,2.0,both_vintages,-1.7,,0.9166666666666666,0.9583333333333331,1.0,0.125,0.5208333333333333,0.9166666666666666,0.3431,14.0,4.707142857142857,0.06737630901075961,0.9285714285714286,0.9642857142857143,1.0
27-3099,"Media and communication workers, all other",34.3,35.3,2.7,3.0,71770.0,High school diploma or equivalent,20.5,21.9,7.0,2.1,both_vintages,-4.3,,,,,,,,,,,,,,
27-4011,Audio and video technicians,92.3,95.4,3.3,7.3,54830.0,Postsecondary nondegree award,68.6,79.3,15.7,8.1,both_vintages,-12.399999999999999,-0.0117747,0.125,0.4375,0.75,0.125,0.3,0.475,0.0173,29.0,3.3513793103448277,0.060597594994432805,0.1724137931034483,0.4827586206896552,0.7931034482758621
27-4012,Broadcast technicians,24.8,24.2,-2.8,1.8,53920.0,Associate's degree,30.5,29.9,-2.0,2.8,both_vintages,-0.7999999999999998,0.1222249,0.2857142857142857,0.5238095238095237,0.7619047619047619,0.0952380952380952,0.2142857142857142,0.3333333333333333,0.0197,27.0,3.923333333333333,0.039131667276066096,0.2962962962962963,0.5,0.7037037037037037
27-4014,Sound engineering technicians,16.9,16.6,-1.7,1.2,66430.0,Postsecondary nondegree award,15.2,16.3,7.5,1.6,both_vintages,-9.2,0.4715462,0.074074074074074,0.4259259259259259,0.7777777777777777,0.0,0.2777777777777778,0.5555555555555556,0.0,14.0,4.2335714285714285,0.0074976685332094,0.07142857142857142,0.42857142857142855,0.7857142857142857
27-4015,Lighting technicians,12.1,11.5,-4.6,0.8,60560.0,Postsecondary nondegree award,5.7,6.5,14.7,0.7,both_vintages,-19.299999999999997,,0.0625,0.15625,0.25,0.0,0.09375,0.1875,,16.0,,0.0,0.0625,0.15625,0.25
27-4021,Photographers,151.2,154.0,1.8,12.7,42520.0,High school diploma or equivalent,125.6,136.8,8.9,12.7,both_vintages,-7.1000000000000005,-0.1680973,0.0416666666666666,0.3854166666666666,0.7291666666666666,0.0208333333333333,0.21875,0.4166666666666666,0.195,28.0,3.972142857142857,0.070457542654544,0.03571428571428571,0.39285714285714285,0.75
27-4031,"Camera operators, television, video, and film",36.4,36.9,1.2,2.9,68810.0,Bachelor's degree,33.7,36.7,8.9,3.7,both_vintages,-7.7,-0.4470009,0.0606060606060606,0.4242424242424242,0.7878787878787878,0.0303030303030303,0.1818181818181818,0.3333333333333333,0.1651,21.0,4.123333333333333,0.0035947725844155,0.047619047619047616,0.42857142857142855,0.8095238095238095
27-4032,Film and video editors,43.5,45.2,4.0,3.6,70980.0,Bachelor's degree,48.1,54.7,13.8,5.7,both_vintages,-9.8,0.985707,0.1111111111111111,0.5277777777777778,0.9444444444444444,0.1388888888888889,0.4722222222222222,0.8055555555555555,0.2234,22.0,4.173181818181818,0.0603921794181805,0.09090909090909091,0.5,0.9090909090909091
27-4099,"Media and communication equipment workers, all other",15.1,15.2,0.6,1.1,67190.0,High school diploma or equivalent,20.7,21.7,5.0,2.1,both_vintages,-4.4,,,,,,,,,,,,,,
29-1011,Chiropractors,57.2,62.6,9.5,2.8,79000.0,Doctoral or professional degree,53.2,58.7,10.4,2.1,both_vintages,-0.9000000000000004,-0.1911757,0.1818181818181818,0.4545454545454546,0.7272727272727273,0.0909090909090909,0.3181818181818182,0.5454545454545454,0.0,11.0,4.585454545454545,0.0200280186846006,0.18181818181818182,0.45454545454545453,0.7272727272727273
29-1021,"Dentists, general",129.8,135.2,4.1,3.9,172790.0,Doctoral or professional degree,127.6,135.4,6.1,4.5,both_vintages,-2.0,-0.1813301,0.05,0.25,0.45,0.15,0.225,0.3,0.0309,20.0,4.2985,0.039131667276066,0.05,0.25,0.45
29-1022,Oral and maxillofacial surgeons,6.1,6.4,4.1,0.2,239200.0,Doctoral or professional degree,6.3,6.6,4.6,0.2,both_vintages,-0.5,-0.2389668,0.0,0.04,0.08,0.0,0.08,0.16,0.0,14.0,4.021428571428571,0.0015406168218923,0.0,0.03571428571428571,0.07142857142857142
29-1023,Orthodontists,5.9,6.2,4.4,0.2,239200.0,Doctoral or professional degree,6.0,6.3,4.5,0.2,both_vintages,-0.09999999999999964,0.1616631,0.0,0.3,0.6000000000000001,0.0,0.2,0.4,0.0,11.0,4.8,0.003902895948794,0.0,0.3,0.6
29-1024,Prosthodontists,0.9,0.9,4.5,0.0,239200.0,Doctoral or professional degree,0.9,1.0,5.1,0.0,both_vintages,-0.5999999999999996,-0.1561403,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818,0.0,12.0,4.381666666666667,0.0020541557625231,0.0,0.05,0.1
29-1029,"Dentists, all other specialists",6.6,6.6,0.3,0.2,225770.0,Doctoral or professional degree,5.4,5.4,0.8,0.2,both_vintages,-0.5,,,,,,,,,,,,,,
29-1031,Dietitians and nutritionists,90.9,95.9,5.5,6.2,73850.0,Bachelor's degree,74.7,79.7,6.8,5.6,both_vintages,-1.2999999999999998,1.342809,0.1463414634146341,0.5487804878048781,0.951219512195122,0.2682926829268293,0.4634146341463415,0.6585365853658537,0.1328,28.0,3.498571428571428,0.2606723662641889,0.10714285714285714,0.5178571428571429,0.9285714285714286
29-1041,Optometrists,47.8,51.6,8.0,2.4,134830.0,Doctoral or professional degree,41.4,45.4,9.6,1.7,both_vintages,-1.5999999999999996,0.5040194,0.0,0.3,0.6000000000000001,0.0,0.05,0.1,0.0,10.0,4.642,0.012016811210760401,0.0,0.3,0.6
29-1051,Pharmacists,335.1,350.5,4.6,14.2,137480.0,Doctoral or professional degree,323.5,331.1,2.4,13.6,both_vintages,2.1999999999999997,0.6058705,0.1142857142857142,0.4285714285714285,0.7428571428571429,0.2857142857142857,0.3999999999999999,0.5142857142857142,0.0896,20.0,4.049,0.1446125656816302,0.15,0.45,0.75
29-1071,Physician assistants,162.7,195.8,20.4,12.0,133260.0,Master's degree,139.1,177.5,27.6,12.7,both_vintages,-7.200000000000003,0.1059147,0.0,0.2708333333333333,0.5416666666666666,0.0,0.1101190476190476,0.2202380952380952,0.0,28.0,4.4539285714285715,0.0394397906404446,0.0,0.25,0.5
29-1081,Podiatrists,9.7,9.9,1.8,0.3,152800.0,Doctoral or professional degree,11.0,11.2,2.0,0.3,both_vintages,-0.19999999999999996,0.6279185,0.0,0.2857142857142857,0.5714285714285714,0.1904761904761904,0.2857142857142857,0.3809523809523809,0.0,11.0,4.2309090909090905,0.0,0.0,0.2727272727272727,0.5454545454545454
29-1122,Occupational therapists,160.0,182.1,13.8,10.2,98340.0,Master's degree,133.9,152.5,13.9,10.1,both_vintages,-0.09999999999999964,0.1151615,0.1106060606060606,0.2890151515151515,0.4674242424242424,0.1606060606060606,0.34071969696969695,0.5208333333333334,0.008,38.0,4.158157894736842,0.0526890953087187,0.10810810810810811,0.2972972972972973,0.4864864864864865
29-1123,Physical therapists,267.2,296.4,10.9,13.2,101020.0,Doctoral or professional degree,238.8,279.2,16.9,15.4,both_vintages,-5.999999999999998,-0.3581922,0.0851063829787234,0.1914893617021276,0.2978723404255319,0.1276595744680851,0.3404255319148936,0.5531914893617021,0.0174,24.0,4.27125,0.0492997383005555,0.08333333333333333,0.1875,0.2916666666666667
29-1124,Radiation therapists,19.2,19.6,1.9,0.9,101990.0,Associate's degree,16.4,17.5,6.3,0.8,both_vintages,-4.4,-0.2189393,0.048780487804878,0.2804878048780488,0.5121951219512195,0.024390243902439,0.1707317073170731,0.3170731707317073,0.0,22.0,4.492272727272727,0.0042110193131724,0.045454545454545456,0.2727272727272727,0.5
29-1125,Recreational therapists,16.1,16.6,3.3,1.3,60280.0,Bachelor's degree,17.6,18.2,3.6,1.5,both_vintages,-0.30000000000000027,0.2190109,0.0909090909090909,0.3181818181818182,0.5454545454545454,0.0909090909090909,0.3636363636363636,0.6363636363636364,0.0,11.0,4.443636363636364,0.0050326816181817,0.09090909090909091,0.3181818181818182,0.5454545454545454
29-1126,Respiratory therapists,139.6,156.4,12.1,8.8,80450.0,Associate's degree,135.8,154.2,13.6,9.4,both_vintages,-1.5,-0.1880507,0.0952380952380952,0.2023809523809523,0.3095238095238095,0.0952380952380952,0.1904761904761904,0.2857142857142857,0.0,22.0,4.460909090909091,0.0355368946916505,0.09090909090909091,0.20454545454545456,0.3181818181818182
29-1127,Speech-language pathologists,187.4,215.5,15.0,13.3,95410.0,Master's degree,159.8,193.9,21.3,14.0,both_vintages,-6.300000000000001,1.146267,0.1707317073170731,0.4512195121951219,0.7317073170731707,0.0975609756097561,0.3902439024390244,0.6829268292682927,0.0,23.0,4.336086956521739,0.0138655513970311,0.18181818181818182,0.45454545454545453,0.7272727272727273
29-1128,Exercise physiologists,23.9,26.1,9.5,1.7,58160.0,Bachelor's degree,21.4,23.4,9.1,1.7,both_vintages,0.40000000000000036,-0.0331901,0.04,0.26,0.48,0.28,0.34,0.4,0.0,25.0,4.072,0.108048593108718,0.04,0.26,0.48
29-1129,"Therapists, all other",56.1,62.5,11.5,4.1,65010.0,Bachelor's degree,40.8,45.4,11.2,3.3,both_vintages,0.3000000000000007,,0.0879432624113475,0.3656028368794326,0.6432624113475177,0.125886524822695,0.4095744680851064,0.6932624113475178,0.0402,55.0,4.063454545454546,0.1788142591276403,0.09090909090909091,0.37272727272727274,0.6545454545454545
29-1131,Veterinarians,86.4,94.7,9.6,3.0,125510.0,Doctoral or professional degree,86.3,103.1,19.4,4.8,both_vintages,-9.799999999999999,-0.0749958,0.081081081081081,0.2702702702702703,0.4594594594594595,0.027027027027027,0.2297297297297297,0.4324324324324324,0.0926,21.0,4.175238095238096,0.0321475376834874,0.09523809523809523,0.2857142857142857,0.47619047619047616
29-1141,Registered nurses,3391.0,3557.1,4.9,189.1,93600.0,Bachelor's degree,3130.6,3326.0,6.2,203.2,both_vintages,-1.2999999999999998,0.2294097,0.06948784111345682,0.38019000703729766,0.6908921729611385,0.15837047462663223,0.33498318867776994,0.5115959027289076,0.0595,137.0,4.208540145985402,0.3244539026905321,0.0661764705882353,0.38235294117647056,0.6985294117647058
29-1151,Nurse anesthetists,53.8,58.5,8.6,2.7,223210.0,Master's degree,45.2,50.5,11.8,2.9,both_vintages,-3.200000000000001,0.2413191,0.0,0.1666666666666666,0.3333333333333333,0.0,0.125,0.25,0.0,24.0,4.474166666666666,0.0,0.0,0.16666666666666666,0.3333333333333333
29-1161,Nurse midwives,8.6,9.5,11.1,0.5,128790.0,Master's degree,8.1,8.7,7.5,0.5,both_vintages,3.5999999999999996,0.1966265,0.1951219512195122,0.3902439024390244,0.5853658536585367,0.0975609756097561,0.2926829268292683,0.4878048780487805,0.052,21.0,4.5561904761904755,0.0616246728756944,0.19047619047619047,0.38095238095238093,0.5714285714285714
29-1171,Nurse practitioners,320.4,448.8,40.1,29.5,129210.0,Master's degree,246.7,359.4,45.7,26.8,both_vintages,-5.600000000000001,0.1900572,0.037037037037037,0.4814814814814814,0.9259259259259258,0.074074074074074,0.3148148148148147,0.5555555555555556,0.0944,27.0,4.53,0.0981886454486068,0.037037037037037035,0.48148148148148145,0.9259259259259259
29-1181,Audiologists,15.8,17.3,9.5,0.7,92120.0,Doctoral or professional degree,14.6,16.1,10.4,0.8,both_vintages,-0.9000000000000004,0.6329063,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2272727272727273,0.4545454545454546,0.6818181818181819,0.0,22.0,4.264545454545455,0.0094491165076063,0.13636363636363635,0.45454545454545453,0.7727272727272727
29-1211,Anesthesiologists,45.3,46.7,3.2,1.3,239200.0,Doctoral or professional degree,34.1,34.5,1.1,1.0,both_vintages,2.1,,0.0,0.25,0.5,0.0588235294117647,0.2941176470588235,0.5294117647058824,0.0,18.0,4.318888888888889,0.0031839414319108,0.0,0.25,0.5
29-1212,Cardiologists,19.4,20.2,4.1,0.6,239200.0,Doctoral or professional degree,20.3,20.9,2.8,0.6,both_vintages,1.2999999999999998,,0.0,0.3461538461538461,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.3846153846153846,,25.0,,0.0160224149476806,0.0,0.34,0.68
29-1213,Dermatologists,10.9,11.6,6.4,0.4,239200.0,Doctoral or professional degree,10.1,10.4,3.1,0.3,both_vintages,3.3000000000000003,,0.0,0.3823529411764705,0.7647058823529411,0.1764705882352941,0.3235294117647059,0.4705882352941176,0.0,18.0,4.286666666666666,0.0,0.0,0.3888888888888889,0.7777777777777778
29-1214,Emergency medicine physicians,36.1,37.1,2.7,1.0,239200.0,Doctoral or professional degree,39.5,40.8,3.3,1.3,both_vintages,-0.5999999999999996,,0.0588235294117647,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,,17.0,4.762941176470588,0.0,0.058823529411764705,0.4411764705882353,0.8235294117647058
29-1215,Family medicine physicians,116.0,119.1,2.7,3.3,238380.0,Doctoral or professional degree,112.2,115.9,3.3,3.6,both_vintages,-0.5999999999999996,,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,0.0,12.0,4.508333333333334,0.049710569453060204,0.0,0.4583333333333333,0.9166666666666666
